I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
51          9.8256e+09  4.0481e+11  9.8320e+00  1.5000e+03  3.0837e+10  1.1824e+00  1.5000e+03  1.7531e+07  9.3363e+00  1.5000e+03  3.6061e+05  -4.3415e+00 1.5000e+03  1.7891e+07  9.0687e+00  1.5002e+03  
52          9.8282e+09  3.9741e+11  1.0016e+01  1.5000e+03  3.0204e+10  1.2034e+00  1.5000e+03  1.7750e+07  9.5070e+00  1.5000e+03  3.7575e+05  -4.2591e+00 1.5000e+03  1.8126e+07  9.2297e+00  1.5002e+03  
53          9.8307e+09  3.9010e+11  1.0203e+01  1.5000e+03  2.9582e+10  1.2256e+00  1.5000e+03  1.7976e+07  9.6816e+00  1.5000e+03  3.9168e+05  -4.1674e+00 1.5000e+03  1.8367e+07  9.3944e+00  1.5002e+03  
54          9.8333e+09  3.8290e+11  1.0396e+01  1.5000e+03  2.8971e+10  1.2488e+00  1.5000e+03  1.8207e+07  9.8602e+00  1.5000e+03  4.0846e+05  -4.0657e+00 1.5000e+03  1.8616e+07  9.5627e+00  1.5002e+03  
55          9.8359e+09  3.7580e+11  1.0592e+01  1.5000e+03  2.8370e+10  1.2731e+00  1.5000e+03  1.8445e+07  1.0043e+01  1.5000e+03  4.2612e+05  -3.9538e+00 1.5000e+03  1.8871e+07  9.7349e+00  1.5002e+03  
56          9.8384e+09  3.6880e+11  1.0793e+01  1.5000e+03  2.7779e+10  1.2985e+00  1.5000e+03  1.8688e+07  1.0230e+01  1.5000e+03  4.4472e+05  -3.8310e+00 1.5000e+03  1.9133e+07  9.9111e+00  1.5002e+03  
57          9.8410e+09  3.6190e+11  1.0998e+01  1.5000e+03  2.7198e+10  1.3249e+00  1.5000e+03  1.8938e+07  1.0421e+01  1.5000e+03  4.6430e+05  -3.6971e+00 1.5000e+03  1.9402e+07  1.0091e+01  1.5002e+03  
58          9.8437e+09  3.5510e+11  1.1208e+01  1.5000e+03  2.6627e+10  1.3526e+00  1.5000e+03  1.9193e+07  1.0617e+01  1.5000e+03  4.8492e+05  -3.5515e+00 1.5000e+03  1.9678e+07  1.0276e+01  1.5002e+03  
59          9.8463e+09  3.4839e+11  1.1423e+01  1.5000e+03  2.6066e+10  1.3811e+00  1.5000e+03  1.9455e+07  1.0817e+01  1.5000e+03  5.0662e+05  -3.3941e+00 1.5000e+03  1.9962e+07  1.0465e+01  1.5002e+03  
60          9.8489e+09  3.4179e+11  1.1644e+01  1.5000e+03  2.5514e+10  1.4116e+00  1.5000e+03  1.9723e+07  1.1023e+01  1.5000e+03  5.2946e+05  -3.2235e+00 1.5000e+03  2.0252e+07  1.0659e+01  1.5001e+03  
61          9.8516e+09  3.3528e+11  1.1866e+01  1.5000e+03  2.4971e+10  1.4401e+00  1.5000e+03  1.9996e+07  1.1231e+01  1.5000e+03  5.5350e+05  -3.0432e+00 1.5000e+03  2.0549e+07  1.0854e+01  1.5001e+03  
62          9.8543e+09  3.2887e+11  1.2104e+01  1.5000e+03  2.4437e+10  1.4800e+00  1.5000e+03  2.0275e+07  1.1454e+01  1.5000e+03  5.7878e+05  -2.8398e+00 1.5000e+03  2.0854e+07  1.1069e+01  1.5001e+03  
63          9.8570e+09  3.2255e+11  1.2304e+01  1.5000e+03  2.3912e+10  1.4768e+00  1.5000e+03  2.0560e+07  1.1638e+01  1.5000e+03  6.0537e+05  -2.6673e+00 1.5000e+03  2.1165e+07  1.1221e+01  1.5001e+03  
