I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
78          1.0256e+10  3.6122e+10  2.9584e+02  1.4591e+03  2.0100e+09  1.8980e+02  1.4591e+03  5.9833e+07  2.8179e+02  1.4591e+03  2.2340e+07  2.7569e+02  1.4591e+03  8.2173e+07  2.8014e+02  1.4594e+03  
79          1.0268e+10  3.0104e+10  3.6537e+02  1.6037e+03  1.6575e+09  2.4127e+02  1.6037e+03  5.8836e+07  3.4808e+02  1.6037e+03  2.2371e+07  3.4074e+02  1.6038e+03  8.1206e+07  3.4607e+02  1.6040e+03  
80          1.0280e+10  2.5112e+10  4.3816e+02  1.7734e+03  1.3716e+09  2.9265e+02  1.7734e+03  5.7803e+07  4.1701e+02  1.7734e+03  2.2306e+07  4.0803e+02  1.7734e+03  8.0109e+07  4.1451e+02  1.7737e+03  
81          1.0292e+10  2.1000e+10  5.1281e+02  1.9694e+03  1.1413e+09  3.4209e+02  1.9694e+03  5.6743e+07  4.8712e+02  1.9694e+03  2.2180e+07  4.7603e+02  1.9695e+03  7.8923e+07  4.8401e+02  1.9698e+03  
82          1.0304e+10  1.7630e+10  5.8816e+02  2.1923e+03  9.5676e+08  3.8815e+02  2.1923e+03  5.5663e+07  5.5727e+02  2.1924e+03  2.2019e+07  5.4347e+02  2.1924e+03  7.7682e+07  5.5336e+02  2.1927e+03  
83          1.0317e+10  1.4877e+10  6.6336e+02  2.4419e+03  8.0902e+08  4.2996e+02  2.4419e+03  5.4571e+07  6.2664e+02  2.4419e+03  2.1845e+07  6.0944e+02  2.4420e+03  7.6416e+07  6.2173e+02  2.4423e+03  
84          1.0330e+10  1.2634e+10  7.3783e+02  2.7168e+03  6.9057e+08  4.6737e+02  2.7168e+03  5.3477e+07  6.9476e+02  2.7169e+03  2.1669e+07  6.7343e+02  2.7169e+03  7.5146e+07  6.8862e+02  2.7173e+03  
85          1.0342e+10  1.0807e+10  8.1119e+02  3.0147e+03  5.9520e+08  5.0096e+02  3.0147e+03  5.2389e+07  7.6146e+02  3.0147e+03  2.1499e+07  7.3525e+02  3.0148e+03  7.3888e+07  7.5384e+02  3.0152e+03  
86          1.0356e+10  9.3184e+09  8.8326e+02  3.3320e+03  5.1795e+08  5.3191e+02  3.3320e+03  5.1321e+07  8.2680e+02  3.3321e+03  2.1334e+07  7.9501e+02  3.3321e+03  7.2655e+07  8.1747e+02  3.3326e+03  
87          1.0369e+10  8.1045e+09  9.5395e+02  3.6644e+03  4.5491e+08  5.6171e+02  3.6644e+03  5.0285e+07  8.9096e+02  3.6644e+03  2.1173e+07  8.5310e+02  3.6644e+03  7.1459e+07  8.7975e+02  3.6650e+03  
88          1.0382e+10  7.1119e+09  1.0233e+03  4.0066e+03  4.0305e+08  5.9188e+02  4.0066e+03  4.9299e+07  9.5422e+02  4.0066e+03  2.1013e+07  9.1000e+02  4.0066e+03  7.0312e+07  9.4101e+02  4.0072e+03  
89          1.0396e+10  6.2979e+09  1.0913e+03  4.3530e+03  3.6004e+08  6.2360e+02  4.3530e+03  4.8382e+07  1.0168e+03  4.3530e+03  2.0849e+07  9.6629e+02  4.3530e+03  6.9231e+07  1.0016e+03  4.3536e+03  
90          1.0410e+10  5.6276e+09  1.1581e+03  4.6980e+03  3.2411e+08  6.5757e+02  4.6980e+03  4.7556e+07  1.0791e+03  4.6980e+03  2.0675e+07  1.0225e+03  4.6980e+03  6.8231e+07  1.0619e+03  4.6986e+03  
91          1.0424e+10  5.0732e+09  1.2239e+03  5.0361e+03  2.9390e+08  6.9395e+02  5.0361e+03  4.6845e+07  1.1410e+03  5.0361e+03  2.0489e+07  1.0791e+03  5.0361e+03  6.7334e+07  1.1222e+03  5.0368e+03  
92          1.0438e+10  4.6122e+09  1.2889e+03  5.3624e+03  2.6835e+08  7.3246e+02  5.3624e+03  4.6276e+07  1.2028e+03  5.3624e+03  2.0288e+07  1.1365e+03  5.3624e+03  6.6565e+07  1.1826e+03  5.3631e+03  
93          1.0452e+10  4.2268e+09  1.3532e+03  5.6726e+03  2.4663e+08  7.7257e+02  5.6726e+03  4.5876e+07  1.2644e+03  5.6727e+03  2.0070e+07  1.1948e+03  5.6727e+03  6.5946e+07  1.2432e+03  5.6734e+03  
94          1.0467e+10  3.9027e+09  1.4170e+03  5.9634e+03  2.2809e+08  8.1362e+02  5.9634e+03  4.5668e+07  1.3259e+03  5.9634e+03  1.9834e+07  1.2542e+03  5.9635e+03  6.5503e+07  1.3042e+03  5.9642e+03  
95          1.0482e+10  3.6285e+09  1.4803e+03  6.2320e+03  2.1220e+08  8.5498e+02  6.2319e+03  4.5673e+07  1.3871e+03  6.2320e+03  1.9581e+07  1.3146e+03  6.2320e+03  6.5254e+07  1.3654e+03  6.2328e+03  
96          1.0497e+10  3.3951e+09  1.5431e+03  6.4765e+03  1.9854e+08  8.9608e+02  6.4765e+03  4.5901e+07  1.4481e+03  6.4765e+03  1.9312e+07  1.3759e+03  6.4766e+03  6.5213e+07  1.4268e+03  6.4773e+03  
97          1.0512e+10  3.1951e+09  1.6050e+03  6.6959e+03  1.8674e+08  9.3647e+02  6.6959e+03  4.6353e+07  1.5088e+03  6.6959e+03  1.9029e+07  1.4378e+03  6.6959e+03  6.5382e+07  1.4881e+03  6.6967e+03  
98          1.0528e+10  3.0226e+09  1.6659e+03  6.8898e+03  1.7652e+08  9.7579e+02  6.8898e+03  4.7020e+07  1.5689e+03  6.8898e+03  1.8735e+07  1.4998e+03  6.8898e+03  6.5755e+07  1.5492e+03  6.8905e+03  
99          1.0543e+10  2.8729e+09  1.7252e+03  7.0585e+03  1.6761e+08  1.0138e+03  7.0584e+03  4.7877e+07  1.6283e+03  7.0585e+03  1.8432e+07  1.5616e+03  7.0585e+03  6.6309e+07  1.6098e+03  7.0591e+03  
100         1.0559e+10  2.7420e+09  1.7828e+03  7.2029e+03  1.5981e+08  1.0503e+03  7.2029e+03  4.8890e+07  1.6868e+03  7.2029e+03  1.8125e+07  1.6228e+03  7.2029e+03  6.7015e+07  1.6695e+03  7.2035e+03  
101         1.0576e+10  2.6267e+09  1.8382e+03  7.3245e+03  1.5293e+08  1.0853e+03  7.3245e+03  5.0015e+07  1.7442e+03  7.3245e+03  1.7816e+07  1.6829e+03  7.3245e+03  6.7832e+07  1.7281e+03  7.3250e+03  
102         1.0592e+10  2.5244e+09  1.8914e+03  7.4251e+03  1.4680e+08  1.1188e+03  7.4251e+03  5.1204e+07  1.8005e+03  7.4251e+03  1.7509e+07  1.7416e+03  7.4252e+03  6.8714e+07  1.7855e+03  7.4256e+03  
103         1.0609e+10  2.4326e+09  1.9425e+03  7.5070e+03  1.4130e+08  1.1511e+03  7.5070e+03  5.2406e+07  1.8554e+03  7.5070e+03  1.7208e+07  1.7988e+03  7.5070e+03  6.9614e+07  1.8414e+03  7.5074e+03  
104         1.0626e+10  2.3497e+09  1.9917e+03  7.5725e+03  1.3630e+08  1.1824e+03  7.5725e+03  5.3572e+07  1.9092e+03  7.5725e+03  1.6914e+07  1.8544e+03  7.5725e+03  7.0486e+07  1.8960e+03  7.5729e+03  
