I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
35          9.7869e+09  6.0722e+12  2.3617e+00  1.5000e+03  4.0517e+11  1.9062e+00  1.5000e+03  8.8207e+06  2.3638e+00  1.5000e+03  9.7124e+03  1.4765e+00  1.5000e+03  8.8306e+06  2.3564e+00  1.5000e+03  
36          9.7892e+09  5.9899e+12  2.3948e+00  1.5000e+03  3.9832e+11  1.9305e+00  1.5000e+03  8.7591e+06  2.3967e+00  1.5000e+03  9.7164e+03  1.4940e+00  1.5000e+03  8.7690e+06  2.3894e+00  1.5000e+03  
37          9.7915e+09  5.9083e+12  2.4284e+00  1.5000e+03  3.9162e+11  1.9552e+00  1.5000e+03  8.6982e+06  2.4303e+00  1.5000e+03  9.7203e+03  1.5119e+00  1.5000e+03  8.7081e+06  2.4229e+00  1.5000e+03  
38          9.7939e+09  5.8274e+12  2.4627e+00  1.5000e+03  3.8507e+11  1.9805e+00  1.5000e+03  8.6380e+06  2.4645e+00  1.5000e+03  9.7242e+03  1.5302e+00  1.5000e+03  8.6479e+06  2.4570e+00  1.5000e+03  
39          9.7963e+09  5.7473e+12  2.4976e+00  1.5000e+03  3.7866e+11  2.0063e+00  1.5000e+03  8.5786e+06  2.4993e+00  1.5000e+03  9.7281e+03  1.5490e+00  1.5000e+03  8.5885e+06  2.4918e+00  1.5000e+03  
40          9.7986e+09  5.6678e+12  2.5331e+00  1.5000e+03  3.7238e+11  2.0326e+00  1.5000e+03  8.5200e+06  2.5347e+00  1.5000e+03  9.7320e+03  1.5682e+00  1.5000e+03  8.5298e+06  2.5272e+00  1.5000e+03  
41          9.8010e+09  5.5890e+12  2.5693e+00  1.5000e+03  3.6624e+11  2.0595e+00  1.5000e+03  8.4620e+06  2.5708e+00  1.5000e+03  9.7358e+03  1.5879e+00  1.5000e+03  8.4719e+06  2.5633e+00  1.5000e+03  
42          9.8034e+09  5.5108e+12  2.6062e+00  1.5000e+03  3.6022e+11  2.0869e+00  1.5000e+03  8.4048e+06  2.6075e+00  1.5000e+03  9.7396e+03  1.6081e+00  1.5000e+03  8.4147e+06  2.6000e+00  1.5000e+03  
43          9.8058e+09  5.4334e+12  2.6437e+00  1.5000e+03  3.5433e+11  2.1149e+00  1.5000e+03  8.3483e+06  2.6450e+00  1.5000e+03  9.7434e+03  1.6288e+00  1.5000e+03  8.3582e+06  2.6374e+00  1.5000e+03  
44          9.8083e+09  5.3567e+12  2.6820e+00  1.5000e+03  3.4855e+11  2.1434e+00  1.5000e+03  8.2923e+06  2.6831e+00  1.5000e+03  9.7471e+03  1.6499e+00  1.5000e+03  8.3022e+06  2.6755e+00  1.5000e+03  
