I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
53          8.2307e+09  1.1651e+13  8.0986e+00  1.1999e+03  5.6180e+08  6.7060e+00  1.1999e+03  1.3768e+08  8.0584e+00  1.1999e+03  1.8500e+03  3.4202e+00  1.1999e+03  1.3769e+08  8.0583e+00  1.2006e+03  
54          8.2328e+09  1.1146e+13  8.4000e+00  1.1999e+03  5.6472e+08  6.9524e+00  1.1999e+03  1.3811e+08  8.3576e+00  1.1999e+03  2.0379e+03  3.7526e+00  1.1999e+03  1.3811e+08  8.3576e+00  1.2006e+03  
55          8.2349e+09  1.0661e+13  8.7152e+00  1.1999e+03  5.6712e+08  7.2107e+00  1.1999e+03  1.3857e+08  8.6705e+00  1.1999e+03  2.2444e+03  4.0978e+00  1.1999e+03  1.3857e+08  8.6704e+00  1.2006e+03  
56          8.2370e+09  1.0195e+13  9.0449e+00  1.1999e+03  5.6898e+08  7.4812e+00  1.1999e+03  1.3908e+08  8.9975e+00  1.1999e+03  2.4715e+03  4.4571e+00  1.1999e+03  1.3908e+08  8.9974e+00  1.2005e+03  
57          8.2392e+09  9.7473e+12  9.3898e+00  1.1999e+03  5.7027e+08  7.7645e+00  1.1999e+03  1.3964e+08  9.3395e+00  1.1999e+03  2.7212e+03  4.8310e+00  1.1999e+03  1.3964e+08  9.3394e+00  1.2005e+03  
58          8.2413e+09  9.3177e+12  9.7509e+00  1.1999e+03  5.7096e+08  8.0617e+00  1.1999e+03  1.4027e+08  9.6974e+00  1.1999e+03  2.9963e+03  5.2203e+00  1.1999e+03  1.4027e+08  9.6973e+00  1.2005e+03  
59          8.2434e+09  8.9053e+12  1.0128e+01  1.1999e+03  5.7104e+08  8.3722e+00  1.1999e+03  1.4098e+08  1.0071e+01  1.1999e+03  3.2994e+03  5.6248e+00  1.1999e+03  1.4098e+08  1.0071e+01  1.2005e+03  
60          8.2456e+09  8.5094e+12  1.0527e+01  1.1999e+03  5.7050e+08  8.7010e+00  1.1999e+03  1.4178e+08  1.0466e+01  1.1999e+03  3.6341e+03  6.0497e+00  1.1999e+03  1.4178e+08  1.0466e+01  1.2005e+03  
61          8.2477e+09  8.1296e+12  1.0931e+01  1.1999e+03  5.6933e+08  9.0325e+00  1.1999e+03  1.4267e+08  1.0865e+01  1.1999e+03  4.0040e+03  6.4800e+00  1.1999e+03  1.4268e+08  1.0863e+01  1.2005e+03  
62          8.2499e+09  7.7651e+12  1.1403e+01  1.1999e+03  5.6753e+08  9.4294e+00  1.1999e+03  1.4368e+08  1.1333e+01  1.1999e+03  4.4136e+03  6.9789e+00  1.1999e+03  1.4369e+08  1.1343e+01  1.2005e+03  
