I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
80          1.0280e+10  1.3288e+10  5.5272e+02  1.9420e+03  1.6111e+07  1.1026e+03  1.9420e+03  4.9243e+07  5.4028e+02  1.9420e+03  8.1674e+05  5.4641e+02  1.9420e+03  5.0060e+07  5.4038e+02  1.9421e+03  
81          1.0292e+10  1.2013e+10  6.0431e+02  2.0226e+03  9.4721e+06  8.7617e+02  2.0227e+03  4.9450e+07  5.9014e+02  2.0226e+03  6.3534e+05  5.9143e+02  2.0226e+03  5.0086e+07  5.9015e+02  2.0227e+03  
82          1.0304e+10  1.0847e+10  6.6070e+02  2.1123e+03  7.1143e+06  4.1778e+02  2.1123e+03  4.9544e+07  6.4463e+02  2.1123e+03  5.6868e+05  6.3861e+02  2.1123e+03  5.0113e+07  6.4455e+02  2.1124e+03  
83          1.0317e+10  9.7857e+09  7.2173e+02  2.2114e+03  6.6286e+06  1.2319e+02  2.2114e+03  4.9532e+07  7.0356e+02  2.2114e+03  5.8657e+05  6.9039e+02  2.2114e+03  5.0119e+07  7.0339e+02  2.2115e+03  
84          1.0330e+10  8.8244e+09  7.8709e+02  2.3203e+03  6.6300e+06  7.1225e+01  2.3207e+03  4.9423e+07  7.6663e+02  2.3203e+03  6.6358e+05  7.4831e+02  2.3203e+03  5.0087e+07  7.6636e+02  2.3204e+03  
85          1.0342e+10  7.9573e+09  8.5600e+02  2.4392e+03  6.6322e+06  8.1014e+01  2.4402e+03  4.9228e+07  8.3305e+02  2.4393e+03  7.8016e+05  8.1142e+02  2.4393e+03  5.0008e+07  8.3269e+02  2.4394e+03  
86          1.0356e+10  7.1778e+09  9.2815e+02  2.5682e+03  6.6323e+06  7.3461e+01  2.5693e+03  4.8955e+07  9.0251e+02  2.5682e+03  9.2253e+05  8.7858e+02  2.5682e+03  4.9878e+07  9.0206e+02  2.5683e+03  
87          1.0369e+10  6.4793e+09  1.0038e+03  2.7072e+03  6.6323e+06  6.1518e+01  2.7084e+03  4.8616e+07  9.7530e+02  2.7072e+03  1.0817e+06  9.4942e+02  2.7072e+03  4.9698e+07  9.7473e+02  2.7073e+03  
88          1.0382e+10  5.8548e+09  1.0827e+03  2.8560e+03  6.6323e+06  4.6388e+01  2.8572e+03  4.8220e+07  1.0511e+03  2.8560e+03  1.2525e+06  1.0232e+03  2.8560e+03  4.9472e+07  1.0503e+03  2.8561e+03  
89          1.0396e+10  5.2977e+09  1.1646e+03  3.0143e+03  6.6323e+06  2.8100e+01  3.0156e+03  4.7775e+07  1.1297e+03  3.0143e+03  1.4317e+06  1.0997e+03  3.0143e+03  4.9207e+07  1.1288e+03  3.0144e+03  
