I           X1          NDT_H       VX1_H       TMP_H       NDT_HE      VX1_HE      TMP_HE      NDT_H+      VX1_H+      TMP_H+      NDT_HE+     VX1_HE+     TMP_HE+     NDT_ELC     VX1_ELC     TMP_ELC     
104         1.0626e+10  9.7312e+08  1.2251e+03  8.1181e+03  2.1311e+08  4.1049e+02  8.1181e+03  6.0945e+07  1.1406e+03  8.1181e+03  3.2791e+07  1.0695e+03  8.1181e+03  9.3736e+07  1.1157e+03  8.1182e+03  
105         1.0643e+10  9.4872e+08  1.2533e+03  8.1086e+03  2.0466e+08  4.2555e+02  8.1086e+03  5.9238e+07  1.1566e+03  8.1086e+03  3.2567e+07  1.0853e+03  8.1086e+03  9.1805e+07  1.1313e+03  8.1087e+03  
106         1.0660e+10  9.2356e+08  1.2860e+03  8.1061e+03  1.9625e+08  4.4211e+02  8.1061e+03  5.7697e+07  1.1760e+03  8.1061e+03  3.2312e+07  1.1050e+03  8.1061e+03  9.0009e+07  1.1505e+03  8.1062e+03  
107         1.0678e+10  8.9789e+08  1.3223e+03  8.1091e+03  1.8797e+08  4.5972e+02  8.1090e+03  5.6342e+07  1.1988e+03  8.1091e+03  3.2020e+07  1.1282e+03  8.1091e+03  8.8363e+07  1.1733e+03  8.1092e+03  
108         1.0696e+10  8.7197e+08  1.3611e+03  8.1160e+03  1.7987e+08  4.7809e+02  8.1160e+03  5.5179e+07  1.2248e+03  8.1161e+03  3.1687e+07  1.1549e+03  8.1161e+03  8.6866e+07  1.1993e+03  8.1162e+03  
109         1.0714e+10  8.4600e+08  1.4019e+03  8.1259e+03  1.7200e+08  4.9699e+02  8.1258e+03  5.4197e+07  1.2538e+03  8.1259e+03  3.1312e+07  1.1848e+03  8.1259e+03  8.5509e+07  1.2286e+03  8.1260e+03  
110         1.0732e+10  8.2017e+08  1.4442e+03  8.1375e+03  1.6440e+08  5.1631e+02  8.1375e+03  5.3378e+07  1.2858e+03  8.1375e+03  3.0898e+07  1.2177e+03  8.1375e+03  8.4276e+07  1.2608e+03  8.1376e+03  
111         1.0751e+10  7.9463e+08  1.4877e+03  8.1501e+03  1.5707e+08  5.3600e+02  8.1501e+03  5.2700e+07  1.3204e+03  8.1502e+03  3.0447e+07  1.2533e+03  8.1502e+03  8.3147e+07  1.2958e+03  8.1503e+03  
112         1.0770e+10  7.6949e+08  1.5320e+03  8.1632e+03  1.5003e+08  5.5604e+02  8.1632e+03  5.2137e+07  1.3575e+03  8.1632e+03  2.9966e+07  1.2915e+03  8.1632e+03  8.2103e+07  1.3334e+03  8.1633e+03  
113         1.0789e+10  7.4484e+08  1.5773e+03  8.1762e+03  1.4328e+08  5.7645e+02  8.1762e+03  5.1666e+07  1.3970e+03  8.1763e+03  2.9458e+07  1.3319e+03  8.1763e+03  8.1124e+07  1.3734e+03  8.1764e+03  
114         1.0809e+10  7.2073e+08  1.6233e+03  8.1890e+03  1.3681e+08  5.9730e+02  8.1890e+03  5.1264e+07  1.4387e+03  8.1890e+03  2.8929e+07  1.3745e+03  8.1890e+03  8.0193e+07  1.4156e+03  8.1891e+03  
115         1.0829e+10  6.9721e+08  1.6704e+03  8.2013e+03  1.3061e+08  6.1863e+02  8.2013e+03  5.0910e+07  1.4825e+03  8.2013e+03  2.8385e+07  1.4191e+03  8.2013e+03  7.9295e+07  1.4598e+03  8.2014e+03  
116         1.0849e+10  6.7428e+08  1.7184e+03  8.2131e+03  1.2469e+08  6.4052e+02  8.2131e+03  5.0588e+07  1.5282e+03  8.2131e+03  2.7830e+07  1.4655e+03  8.2131e+03  7.8418e+07  1.5060e+03  8.2132e+03  
117         1.0869e+10  6.5196e+08  1.7676e+03  8.2244e+03  1.1901e+08  6.6305e+02  8.2244e+03  5.0283e+07  1.5758e+03  8.2244e+03  2.7269e+07  1.5137e+03  8.2244e+03  7.7552e+07  1.5540e+03  8.2245e+03  
118         1.0890e+10  6.3024e+08  1.8180e+03  8.2352e+03  1.1358e+08  6.8628e+02  8.2352e+03  4.9985e+07  1.6252e+03  8.2352e+03  2.6704e+07  1.5637e+03  8.2352e+03  7.6689e+07  1.6038e+03  8.2353e+03  
119         1.0911e+10  6.0911e+08  1.8699e+03  8.2456e+03  1.0838e+08  7.1028e+02  8.2456e+03  4.9684e+07  1.6764e+03  8.2456e+03  2.6140e+07  1.6153e+03  8.2456e+03  7.5824e+07  1.6554e+03  8.2457e+03  
120         1.0933e+10  5.8858e+08  1.9233e+03  8.2556e+03  1.0341e+08  7.3512e+02  8.2556e+03  4.9376e+07  1.7294e+03  8.2557e+03  2.5577e+07  1.6687e+03  8.2557e+03  7.4954e+07  1.7087e+03  8.2558e+03  
121         1.0954e+10  5.6861e+08  1.9784e+03  8.2654e+03  9.8640e+07  7.6085e+02  8.2654e+03  4.9057e+07  1.7842e+03  8.2655e+03  2.5018e+07  1.7239e+03  8.2655e+03  7.4076e+07  1.7639e+03  8.2656e+03  
122         1.0976e+10  5.4921e+08  2.0353e+03  8.2750e+03  9.4076e+07  7.8752e+02  8.2750e+03  4.8725e+07  1.8409e+03  8.2751e+03  2.4464e+07  1.7808e+03  8.2751e+03  7.3189e+07  1.8208e+03  8.2752e+03  
123         1.0998e+10  5.3034e+08  2.0941e+03  8.2845e+03  8.9705e+07  8.1519e+02  8.2845e+03  4.8377e+07  1.8995e+03  8.2845e+03  2.3916e+07  1.8396e+03  8.2845e+03  7.2293e+07  1.8797e+03  8.2846e+03  
124         1.1021e+10  5.1201e+08  2.1549e+03  8.2939e+03  8.5520e+07  8.4389e+02  8.2939e+03  4.8015e+07  1.9600e+03  8.2939e+03  2.3374e+07  1.9004e+03  8.2939e+03  7.1389e+07  1.9405e+03  8.2940e+03  
125         1.1044e+10  4.9420e+08  2.2178e+03  8.3032e+03  8.1513e+07  8.7368e+02  8.3032e+03  4.7637e+07  2.0226e+03  8.3033e+03  2.2839e+07  1.9632e+03  8.3033e+03  7.0476e+07  2.0034e+03  8.3034e+03  
126         1.1067e+10  4.7690e+08  2.2829e+03  8.3125e+03  7.7677e+07  9.0461e+02  8.3125e+03  4.7246e+07  2.0873e+03  8.3126e+03  2.2311e+07  2.0281e+03  8.3126e+03  6.9557e+07  2.0683e+03  8.3127e+03  
127         1.1091e+10  4.6009e+08  2.3503e+03  8.3219e+03  7.4006e+07  9.3669e+02  8.3218e+03  4.6841e+07  2.1542e+03  8.3219e+03  2.1790e+07  2.0951e+03  8.3219e+03  6.8631e+07  2.1355e+03  8.3220e+03  
128         1.1115e+10  4.4376e+08  2.4200e+03  8.3312e+03  7.0493e+07  9.7000e+02  8.3312e+03  4.6425e+07  2.2234e+03  8.3312e+03  2.1276e+07  2.1645e+03  8.3312e+03  6.7700e+07  2.2049e+03  8.3313e+03  
129         1.1139e+10  4.2791e+08  2.4922e+03  8.3405e+03  6.7133e+07  1.0046e+03  8.3405e+03  4.5996e+07  2.2949e+03  8.3405e+03  2.0769e+07  2.2362e+03  8.3405e+03  6.6765e+07  2.2767e+03  8.3406e+03  
130         1.1164e+10  4.1252e+08  2.5670e+03  8.3498e+03  6.3919e+07  1.0404e+03  8.3498e+03  4.5558e+07  2.3690e+03  8.3499e+03  2.0269e+07  2.3104e+03  8.3499e+03  6.5827e+07  2.3509e+03  8.3500e+03  
131         1.1189e+10  3.9759e+08  2.6443e+03  8.3592e+03  6.0847e+07  1.0777e+03  8.3592e+03  4.5109e+07  2.4455e+03  8.3592e+03  1.9776e+07  2.3871e+03  8.3592e+03  6.4886e+07  2.4278e+03  8.3593e+03  
132         1.1214e+10  3.8310e+08  2.7243e+03  8.3685e+03  5.7910e+07  1.1163e+03  8.3685e+03  4.4652e+07  2.5248e+03  8.3686e+03  1.9291e+07  2.4665e+03  8.3686e+03  6.3943e+07  2.5072e+03  8.3687e+03  
133         1.1240e+10  3.6905e+08  2.8072e+03  8.3779e+03  5.5103e+07  1.1565e+03  8.3779e+03  4.4186e+07  2.6068e+03  8.3779e+03  1.8813e+07  2.5486e+03  8.3779e+03  6.2999e+07  2.5895e+03  8.3780e+03  
134         1.1266e+10  3.5543e+08  2.8929e+03  8.3872e+03  5.2421e+07  1.1981e+03  8.3872e+03  4.3713e+07  2.6917e+03  8.3872e+03  1.8342e+07  2.6336e+03  8.3873e+03  6.2055e+07  2.6746e+03  8.3874e+03  
135         1.1293e+10  3.4223e+08  2.9816e+03  8.3965e+03  4.9860e+07  1.2413e+03  8.3965e+03  4.3231e+07  2.7796e+03  8.3966e+03  1.7879e+07  2.7216e+03  8.3966e+03  6.1110e+07  2.7626e+03  8.3967e+03  
136         1.1320e+10  3.2944e+08  3.0734e+03  8.4058e+03  4.7414e+07  1.2862e+03  8.4058e+03  4.2743e+07  2.8705e+03  8.4059e+03  1.7423e+07  2.8126e+03  8.4059e+03  6.0166e+07  2.8537e+03  8.4060e+03  
137         1.1347e+10  3.1705e+08  3.1683e+03  8.4151e+03  4.5079e+07  1.3327e+03  8.4151e+03  4.2248e+07  2.9646e+03  8.4151e+03  1.6975e+07  2.9067e+03  8.4151e+03  5.9223e+07  2.9480e+03  8.4152e+03  
138         1.1375e+10  3.0505e+08  3.2666e+03  8.4243e+03  4.2850e+07  1.3810e+03  8.4243e+03  4.1746e+07  3.0620e+03  8.4243e+03  1.6534e+07  3.0042e+03  8.4243e+03  5.8280e+07  3.0456e+03  8.4244e+03  
139         1.1403e+10  2.9344e+08  3.3682e+03  8.4335e+03  4.0724e+07  1.4311e+03  8.4335e+03  4.1238e+07  3.1628e+03  8.4335e+03  1.6101e+07  3.1050e+03  8.4335e+03  5.7340e+07  3.1466e+03  8.4336e+03  
140         1.1431e+10  2.8221e+08  3.4734e+03  8.4426e+03  3.8695e+07  1.4832e+03  8.4426e+03  4.0725e+07  3.2671e+03  8.4427e+03  1.5676e+07  3.2094e+03  8.4427e+03  5.6400e+07  3.2511e+03  8.4428e+03  
141         1.1460e+10  2.7135e+08  3.5822e+03  8.4517e+03  3.6760e+07  1.5372e+03  8.4517e+03  4.0205e+07  3.3751e+03  8.4517e+03  1.5258e+07  3.3173e+03  8.4517e+03  5.5464e+07  3.3592e+03  8.4518e+03  
142         1.1489e+10  2.6084e+08  3.6948e+03  8.4607e+03  3.4915e+07  1.5932e+03  8.4607e+03  3.9681e+07  3.4868e+03  8.4608e+03  1.4849e+07  3.4291e+03  8.4608e+03  5.4529e+07  3.4711e+03  8.4609e+03  
143         1.1519e+10  2.5068e+08  3.8112e+03  8.4697e+03  3.3156e+07  1.6513e+03  8.4697e+03  3.9151e+07  3.6025e+03  8.4697e+03  1.4447e+07  3.5447e+03  8.4697e+03  5.3598e+07  3.5869e+03  8.4698e+03  
144         1.1549e+10  2.4087e+08  3.9317e+03  8.4786e+03  3.1480e+07  1.7116e+03  8.4785e+03  3.8617e+07  3.7221e+03  8.4786e+03  1.4053e+07  3.6643e+03  8.4786e+03  5.2669e+07  3.7067e+03  8.4787e+03  
145         1.1580e+10  2.3139e+08  4.0563e+03  8.4873e+03  2.9882e+07  1.7741e+03  8.4873e+03  3.8078e+07  3.8459e+03  8.4874e+03  1.3667e+07  3.7880e+03  8.4874e+03  5.1745e+07  3.8306e+03  8.4875e+03  
146         1.1611e+10  2.2224e+08  4.1852e+03  8.4961e+03  2.8361e+07  1.8390e+03  8.4960e+03  3.7535e+07  3.9740e+03  8.4961e+03  1.3288e+07  3.9161e+03  8.4961e+03  5.0824e+07  3.9589e+03  8.4962e+03  
147         1.1643e+10  2.1341e+08  4.3185e+03  8.5047e+03  2.6911e+07  1.9063e+03  8.5047e+03  3.6988e+07  4.1065e+03  8.5047e+03  1.2918e+07  4.0485e+03  8.5047e+03  4.9907e+07  4.0915e+03  8.5048e+03  
148         1.1675e+10  2.0488e+08  4.4564e+03  8.5132e+03  2.5531e+07  1.9760e+03  8.5132e+03  3.6439e+07  4.2436e+03  8.5132e+03  1.2556e+07  4.1855e+03  8.5132e+03  4.8994e+07  4.2287e+03  8.5134e+03  
149         1.1707e+10  1.9666e+08  4.5989e+03  8.5216e+03  2.4217e+07  2.0484e+03  8.5216e+03  3.5886e+07  4.3855e+03  8.5217e+03  1.2201e+07  4.3272e+03  8.5217e+03  4.8087e+07  4.3707e+03  8.5218e+03  
150         1.1740e+10  1.8873e+08  4.7463e+03  8.5299e+03  2.2967e+07  2.1234e+03  8.5299e+03  3.5330e+07  4.5321e+03  8.5299e+03  1.1855e+07  4.4737e+03  8.5300e+03  4.7185e+07  4.5175e+03  8.5301e+03  
151         1.1774e+10  1.8108e+08  4.8988e+03  8.5381e+03  2.1777e+07  2.2011e+03  8.5381e+03  3.4772e+07  4.6839e+03  8.5381e+03  1.1516e+07  4.6253e+03  8.5381e+03  4.6288e+07  4.6693e+03  8.5382e+03  
152         1.1808e+10  1.7371e+08  5.0564e+03  8.5461e+03  2.0645e+07  2.2817e+03  8.5461e+03  3.4212e+07  4.8407e+03  8.5462e+03  1.1185e+07  4.7820e+03  8.5462e+03  4.5397e+07  4.8263e+03  8.5463e+03  
153         1.1842e+10  1.6661e+08  5.2193e+03  8.5540e+03  1.9569e+07  2.3652e+03  8.5540e+03  3.3651e+07  5.0030e+03  8.5541e+03  1.0861e+07  4.9441e+03  8.5541e+03  4.4512e+07  4.9886e+03  8.5542e+03  
154         1.1877e+10  1.5977e+08  5.3877e+03  8.5618e+03  1.8545e+07  2.4518e+03  8.5617e+03  3.3089e+07  5.1707e+03  8.5618e+03  1.0545e+07  5.1116e+03  8.5618e+03  4.3634e+07  5.1564e+03  8.5619e+03  
155         1.1912e+10  1.5319e+08  5.5617e+03  8.5693e+03  1.7572e+07  2.5414e+03  8.5693e+03  3.2526e+07  5.3441e+03  8.5694e+03  1.0237e+07  5.2848e+03  8.5694e+03  4.2763e+07  5.3299e+03  8.5695e+03  
156         1.1948e+10  1.4685e+08  5.7416e+03  8.5767e+03  1.6647e+07  2.6343e+03  8.5767e+03  3.1963e+07  5.5234e+03  8.5768e+03  9.9359e+06  5.4638e+03  8.5768e+03  4.1898e+07  5.5093e+03  8.5769e+03  
157         1.1985e+10  1.4075e+08  5.9275e+03  8.5840e+03  1.5768e+07  2.7304e+03  8.5839e+03  3.1399e+07  5.7087e+03  8.5840e+03  9.6424e+06  5.6489e+03  8.5840e+03  4.1042e+07  5.6946e+03  8.5842e+03  
158         1.2022e+10  1.3488e+08  6.1195e+03  8.5910e+03  1.4933e+07  2.8300e+03  8.5910e+03  3.0837e+07  5.9001e+03  8.5911e+03  9.3560e+06  5.8401e+03  8.5911e+03  4.0193e+07  5.8862e+03  8.5912e+03  
159         1.2059e+10  1.2924e+08  6.3180e+03  8.5978e+03  1.4140e+07  2.9330e+03  8.5978e+03  3.0275e+07  6.0980e+03  8.5979e+03  9.0769e+06  6.0377e+03  8.5979e+03  3.9352e+07  6.0841e+03  8.5980e+03  
160         1.2097e+10  1.2381e+08  6.5229e+03  8.6044e+03  1.3387e+07  3.0397e+03  8.6044e+03  2.9714e+07  6.3024e+03  8.6045e+03  8.8048e+06  6.2418e+03  8.6045e+03  3.8519e+07  6.2886e+03  8.6046e+03  
161         1.2136e+10  1.1859e+08  6.7346e+03  8.6108e+03  1.2672e+07  3.1501e+03  8.6108e+03  2.9155e+07  6.5136e+03  8.6109e+03  8.5396e+06  6.4527e+03  8.6109e+03  3.7695e+07  6.4998e+03  8.6110e+03  
162         1.2175e+10  1.1358e+08  6.9532e+03  8.6169e+03  1.1994e+07  3.2642e+03  8.6169e+03  2.8598e+07  6.7318e+03  8.6170e+03  8.2814e+06  6.6705e+03  8.6170e+03  3.6880e+07  6.7180e+03  8.6171e+03  
163         1.2215e+10  1.0877e+08  7.1789e+03  8.6228e+03  1.1350e+07  3.3823e+03  8.6228e+03  2.8044e+07  6.9571e+03  8.6229e+03  8.0298e+06  6.8955e+03  8.6229e+03  3.6074e+07  6.9434e+03  8.6230e+03  
164         1.2256e+10  1.0414e+08  7.4119e+03  8.6284e+03  1.0739e+07  3.5045e+03  8.6284e+03  2.7492e+07  7.1897e+03  8.6285e+03  7.7849e+06  7.1277e+03  8.6285e+03  3.5277e+07  7.1760e+03  8.6286e+03  
165         1.2297e+10  9.9702e+07  7.6524e+03  8.6337e+03  1.0160e+07  3.6307e+03  8.6337e+03  2.6943e+07  7.4299e+03  8.6338e+03  7.5465e+06  7.3676e+03  8.6338e+03  3.4490e+07  7.4163e+03  8.6339e+03  
166         1.2338e+10  9.5439e+07  7.9007e+03  8.6387e+03  9.6104e+06  3.7612e+03  8.6387e+03  2.6398e+07  7.6779e+03  8.6388e+03  7.3145e+06  7.6151e+03  8.6388e+03  3.3713e+07  7.6643e+03  8.6389e+03  
167         1.2380e+10  9.1347e+07  8.1568e+03  8.6434e+03  9.0895e+06  3.8960e+03  8.6434e+03  2.5856e+07  7.9338e+03  8.6435e+03  7.0888e+06  7.8706e+03  8.6435e+03  3.2945e+07  7.9202e+03  8.6436e+03  
168         1.2423e+10  8.7422e+07  8.4211e+03  8.6478e+03  8.5958e+06  4.0353e+03  8.6477e+03  2.5319e+07  8.1979e+03  8.6478e+03  6.8693e+06  8.1343e+03  8.6478e+03  3.2188e+07  8.1843e+03  8.6480e+03  
169         1.2466e+10  8.3656e+07  8.6938e+03  8.6517e+03  8.1278e+06  4.1792e+03  8.6517e+03  2.4786e+07  8.4703e+03  8.6518e+03  6.6558e+06  8.4064e+03  8.6518e+03  3.1442e+07  8.4568e+03  8.6520e+03  
170         1.2510e+10  8.0045e+07  8.9750e+03  8.6554e+03  7.6844e+06  4.3277e+03  8.6553e+03  2.4257e+07  8.7514e+03  8.6555e+03  6.4482e+06  8.6870e+03  8.6555e+03  3.0705e+07  8.7379e+03  8.6556e+03  
171         1.2555e+10  7.6582e+07  9.2649e+03  8.6586e+03  7.2644e+06  4.4810e+03  8.6586e+03  2.3734e+07  9.0413e+03  8.6587e+03  6.2464e+06  8.9765e+03  8.6587e+03  2.9980e+07  9.0278e+03  8.6589e+03  
172         1.2601e+10  7.3262e+07  9.5639e+03  8.6614e+03  6.8665e+06  4.6392e+03  8.6614e+03  2.3215e+07  9.3403e+03  8.6615e+03  6.0503e+06  9.2750e+03  8.6615e+03  2.9266e+07  9.3268e+03  8.6617e+03  
173         1.2647e+10  7.0081e+07  9.8721e+03  8.6638e+03  6.4898e+06  4.8024e+03  8.6638e+03  2.2703e+07  9.6486e+03  8.6639e+03  5.8597e+06  9.5827e+03  8.6639e+03  2.8562e+07  9.6351e+03  8.6641e+03  
174         1.2693e+10  6.7032e+07  1.0190e+04  8.6658e+03  6.1331e+06  4.9707e+03  8.6658e+03  2.2195e+07  9.9663e+03  8.6659e+03  5.6746e+06  9.9000e+03  8.6659e+03  2.7870e+07  9.9528e+03  8.6661e+03  
175         1.2741e+10  6.4111e+07  1.0517e+04  8.6673e+03  5.7954e+06  5.1442e+03  8.6673e+03  2.1694e+07  1.0294e+04  8.6674e+03  5.4948e+06  1.0227e+04  8.6674e+03  2.7189e+07  1.0280e+04  8.6676e+03  
176         1.2789e+10  6.1313e+07  1.0854e+04  8.6683e+03  5.4759e+06  5.3231e+03  8.6683e+03  2.1199e+07  1.0631e+04  8.6684e+03  5.3202e+06  1.0564e+04  8.6684e+03  2.6519e+07  1.0618e+04  8.6686e+03  
177         1.2837e+10  5.8634e+07  1.1202e+04  8.6688e+03  5.1735e+06  5.5073e+03  8.6688e+03  2.0710e+07  1.0979e+04  8.6689e+03  5.1507e+06  1.0911e+04  8.6689e+03  2.5861e+07  1.0965e+04  8.6691e+03  
178         1.2887e+10  5.6068e+07  1.1559e+04  8.6687e+03  4.8874e+06  5.6971e+03  8.6687e+03  2.0228e+07  1.1337e+04  8.6689e+03  4.9862e+06  1.1269e+04  8.6689e+03  2.5214e+07  1.1323e+04  8.6690e+03  
179         1.2937e+10  5.3612e+07  1.1928e+04  8.6682e+03  4.6168e+06  5.8925e+03  8.6681e+03  1.9752e+07  1.1706e+04  8.6683e+03  4.8265e+06  1.1637e+04  8.6683e+03  2.4579e+07  1.1692e+04  8.6685e+03  
180         1.2988e+10  5.1261e+07  1.2307e+04  8.6670e+03  4.3609e+06  6.0937e+03  8.6670e+03  1.9284e+07  1.2085e+04  8.6671e+03  4.6715e+06  1.2016e+04  8.6671e+03  2.3955e+07  1.2072e+04  8.6673e+03  
181         1.3040e+10  4.9010e+07  1.2697e+04  8.6652e+03  4.1188e+06  6.3007e+03  8.6652e+03  1.8822e+07  1.2476e+04  8.6653e+03  4.5212e+06  1.2406e+04  8.6653e+03  2.3343e+07  1.2463e+04  8.6655e+03  
182         1.3092e+10  4.6857e+07  1.3098e+04  8.6628e+03  3.8900e+06  6.5136e+03  8.6628e+03  1.8367e+07  1.2878e+04  8.6630e+03  4.3753e+06  1.2808e+04  8.6630e+03  2.2742e+07  1.2865e+04  8.6632e+03  
183         1.3145e+10  4.4797e+07  1.3512e+04  8.6598e+03  3.6737e+06  6.7326e+03  8.6598e+03  1.7920e+07  1.3292e+04  8.6599e+03  4.2338e+06  1.3221e+04  8.6599e+03  2.2153e+07  1.3279e+04  8.6601e+03  
184         1.3199e+10  4.2826e+07  1.3936e+04  8.6561e+03  3.4692e+06  6.9577e+03  8.6561e+03  1.7479e+07  1.3718e+04  8.6562e+03  4.0966e+06  1.3646e+04  8.6562e+03  2.1576e+07  1.3704e+04  8.6564e+03  
185         1.3254e+10  4.0940e+07  1.4373e+04  8.6517e+03  3.2759e+06  7.1890e+03  8.6517e+03  1.7047e+07  1.4156e+04  8.6518e+03  3.9636e+06  1.4083e+04  8.6518e+03  2.1010e+07  1.4142e+04  8.6520e+03  
186         1.3309e+10  3.9137e+07  1.4822e+04  8.6465e+03  3.0933e+06  7.4266e+03  8.6466e+03  1.6621e+07  1.4606e+04  8.6467e+03  3.8346e+06  1.4533e+04  8.6467e+03  2.0456e+07  1.4592e+04  8.6469e+03  
187         1.3366e+10  3.7413e+07  1.5284e+04  8.6406e+03  2.9208e+06  7.6706e+03  8.6407e+03  1.6204e+07  1.5069e+04  8.6408e+03  3.7096e+06  1.4995e+04  8.6408e+03  1.9913e+07  1.5055e+04  8.6410e+03  
188         1.3423e+10  3.5764e+07  1.5759e+04  8.6340e+03  2.7578e+06  7.9210e+03  8.6340e+03  1.5794e+07  1.5544e+04  8.6341e+03  3.5885e+06  1.5470e+04  8.6342e+03  1.9382e+07  1.5531e+04  8.6344e+03  
189         1.3481e+10  3.4187e+07  1.6246e+04  8.6265e+03  2.6038e+06  8.1780e+03  8.6266e+03  1.5391e+07  1.6033e+04  8.6267e+03  3.4711e+06  1.5958e+04  8.6267e+03  1.8862e+07  1.6019e+04  8.6269e+03  
190         1.3540e+10  3.2680e+07  1.6747e+04  8.6182e+03  2.4584e+06  8.4416e+03  8.6183e+03  1.4996e+07  1.6535e+04  8.6184e+03  3.3573e+06  1.6459e+04  8.6184e+03  1.8354e+07  1.6521e+04  8.6186e+03  
191         1.3599e+10  3.1239e+07  1.7261e+04  8.6091e+03  2.3211e+06  8.7119e+03  8.6092e+03  1.4609e+07  1.7051e+04  8.6093e+03  3.2471e+06  1.6974e+04  8.6093e+03  1.7856e+07  1.7037e+04  8.6095e+03  
192         1.3660e+10  2.9861e+07  1.7789e+04  8.5991e+03  2.1914e+06  8.9890e+03  8.5992e+03  1.4230e+07  1.7580e+04  8.5993e+03  3.1403e+06  1.7503e+04  8.5993e+03  1.7370e+07  1.7566e+04  8.5995e+03  
193         1.3722e+10  2.8545e+07  1.8331e+04  8.5881e+03  2.0689e+06  9.2729e+03  8.5883e+03  1.3858e+07  1.8124e+04  8.5883e+03  3.0369e+06  1.8046e+04  8.5883e+03  1.6895e+07  1.8110e+04  8.5886e+03  
194         1.3784e+10  2.7287e+07  1.8887e+04  8.5763e+03  1.9533e+06  9.5637e+03  8.5764e+03  1.3494e+07  1.8682e+04  8.5765e+03  2.9367e+06  1.8603e+04  8.5765e+03  1.6430e+07  1.8668e+04  8.5767e+03  
195         1.3847e+10  2.6084e+07  1.9457e+04  8.5635e+03  1.8442e+06  9.8614e+03  8.5637e+03  1.3137e+07  1.9254e+04  8.5637e+03  2.8397e+06  1.9175e+04  8.5637e+03  1.5977e+07  1.9240e+04  8.5639e+03  
196         1.3911e+10  2.4935e+07  2.0043e+04  8.5497e+03  1.7411e+06  1.0166e+04  8.5499e+03  1.2788e+07  1.9842e+04  8.5499e+03  2.7458e+06  1.9761e+04  8.5499e+03  1.5534e+07  1.9827e+04  8.5501e+03  
197         1.3977e+10  2.3837e+07  2.0643e+04  8.5348e+03  1.6438e+06  1.0478e+04  8.5351e+03  1.2447e+07  2.0444e+04  8.5351e+03  2.6549e+06  2.0363e+04  8.5351e+03  1.5102e+07  2.0430e+04  8.5353e+03  
198         1.4043e+10  2.2787e+07  2.1258e+04  8.5190e+03  1.5520e+06  1.0797e+04  8.5193e+03  1.2113e+07  2.1062e+04  8.5192e+03  2.5669e+06  2.0980e+04  8.5192e+03  1.4680e+07  2.1048e+04  8.5195e+03  
199         1.4110e+10  2.1785e+07  2.1889e+04  8.5021e+03  1.4654e+06  1.1123e+04  8.5024e+03  1.1786e+07  2.1695e+04  8.5023e+03  2.4817e+06  2.1613e+04  8.5023e+03  1.4268e+07  2.1681e+04  8.5026e+03  
200         1.4178e+10  2.0826e+07  2.2536e+04  8.4841e+03  1.3836e+06  1.1456e+04  8.4845e+03  1.1467e+07  2.2344e+04  8.4844e+03  2.3992e+06  2.2261e+04  8.4844e+03  1.3866e+07  2.2330e+04  8.4847e+03  
201         1.4247e+10  1.9911e+07  2.3199e+04  8.4651e+03  1.3064e+06  1.1796e+04  8.4655e+03  1.1155e+07  2.3009e+04  8.4653e+03  2.3194e+06  2.2926e+04  8.4653e+03  1.3475e+07  2.2995e+04  8.4656e+03  
202         1.4317e+10  1.9036e+07  2.3878e+04  8.4449e+03  1.2335e+06  1.2144e+04  8.4453e+03  1.0851e+07  2.3691e+04  8.4451e+03  2.2421e+06  2.3607e+04  8.4451e+03  1.3093e+07  2.3677e+04  8.4454e+03  
203         1.4388e+10  1.8200e+07  2.4573e+04  8.4235e+03  1.1648e+06  1.2499e+04  8.4240e+03  1.0553e+07  2.4389e+04  8.4238e+03  2.1674e+06  2.4304e+04  8.4238e+03  1.2721e+07  2.4375e+04  8.4241e+03  
204         1.4460e+10  1.7401e+07  2.5285e+04  8.4010e+03  1.0999e+06  1.2861e+04  8.4016e+03  1.0263e+07  2.5104e+04  8.4013e+03  2.0950e+06  2.5019e+04  8.4013e+03  1.2358e+07  2.5090e+04  8.4016e+03  
205         1.4533e+10  1.6638e+07  2.6014e+04  8.3773e+03  1.0386e+06  1.3231e+04  8.3780e+03  9.9793e+06  2.5837e+04  8.3776e+03  2.0250e+06  2.5750e+04  8.3776e+03  1.2004e+07  2.5822e+04  8.3779e+03  
206         1.4607e+10  1.5909e+07  2.6761e+04  8.3525e+03  9.8083e+05  1.3608e+04  8.3532e+03  9.7026e+06  2.6586e+04  8.3528e+03  1.9573e+06  2.6499e+04  8.3528e+03  1.1660e+07  2.6572e+04  8.3531e+03  
207         1.4683e+10  1.5212e+07  2.7525e+04  8.3264e+03  9.2628e+05  1.3992e+04  8.3272e+03  9.4326e+06  2.7354e+04  8.3267e+03  1.8918e+06  2.7266e+04  8.3267e+03  1.1324e+07  2.7339e+04  8.3270e+03  
208         1.4759e+10  1.4546e+07  2.8306e+04  8.2991e+03  8.7480e+05  1.4384e+04  8.3000e+03  9.1692e+06  2.8139e+04  8.2994e+03  1.8284e+06  2.8051e+04  8.2994e+03  1.0998e+07  2.8124e+04  8.2997e+03  
209         1.4837e+10  1.3909e+07  2.9106e+04  8.2706e+03  8.2621e+05  1.4783e+04  8.2716e+03  8.9123e+06  2.8943e+04  8.2709e+03  1.7671e+06  2.8854e+04  8.2709e+03  1.0679e+07  2.8928e+04  8.2712e+03  
